name,type,star_rating,review_sum,address,time_info,contact
신촌정직한족발,"족발,보쌈",정보 없음,28,서울 서대문구 연세로7안길 51 1층,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['매일', '16:00 - 02:00', '01:00 라스트오더']]",0507-1365-4346
역전포장마차 신촌점,술집,정보 없음,222,서울 서대문구 연세로7길 26 2층,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['일', '17:00 - 01:00'], ['월', '17:00 - 01:00'], ['화', '17:00 - 01:00'], ['수', '17:00 - 01:00'], ['목', '17:00 - 01:00'], ['금', '17:00 - 02:00'], ['토', '17:00 - 03:00'], ['- 재료소진시까지 재료소진시 마감']]",0507-1343-3323
쿠마네꼬치,이자카야,4.44,360,서울 서대문구 연세로9길 22,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['일', '17:00 - 02:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 02:00'], ['수', '17:00 - 02:00'], ['목', '17:00 - 02:00'], ['금', '17:00 - 02:00'], ['토', '17:00 - 02:00']]",정보 없음
술로름,요리주점,정보 없음,135,서울 마포구 양화로21길 33 B1,"[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더'], ['일', '16:00 - 01:00', '00:00 라스트오더'], ['월', '16:00 - 01:00', '00:00 라스트오더'], ['화', '16:00 - 01:00', '00:00 라스트오더'], ['수', '16:00 - 01:00', '00:00 라스트오더'], ['목', '16:00 - 01:00', '00:00 라스트오더'], ['금', '16:00 - 02:00', '01:00 라스트오더'], ['토', '16:00 - 02:00', '01:00 라스트오더']]",0507-1397-3412
브릭스5221맥주 신촌점,"맥주,호프",4.65,979,서울 서대문구 연세로9길 10-3,"[['영업 중', '01:25에 라스트오더', '1시 25분에 라스트오더'], ['일', '16:00 - 01:30', '01:25 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 00:30', '00:25 라스트오더'], ['수', '17:00 - 00:30', '00:25 라스트오더'], ['목', '17:00 - 00:30', '00:25 라스트오더'], ['금', '16:00 - 01:30', '01:25 라스트오더'], ['토', '16:00 - 01:30', '01:25 라스트오더']]",0507-1335-7132
쿠시노주방,이자카야,4.39,1410,서울 마포구 동교로 218-1 지하1층 쿠시노주방,"[['영업 중', '23:30에 라스트오더', '23시 30분에 라스트오더'], ['일', '16:00 - 01:00', '23:30 라스트오더'], ['월', '16:00 - 01:00', '23:30 라스트오더'], ['화', '16:00 - 01:00', '23:30 라스트오더'], ['수', '16:00 - 01:00', '23:30 라스트오더'], ['목', '16:00 - 01:00', '23:30 라스트오더'], ['금', '16:00 - 02:00', '00:30 라스트오더'], ['토', '15:00 - 02:00', '00:30 라스트오더']]",010-7245-0503
주무대,요리주점,4.55,396,서울 마포구 와우산로3길 32,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['일', '17:00 - 24:00'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 01:00'], ['토', '17:00 - 01:00']]",0507-1440-1221
안테이쿠,이자카야,정보 없음,195,서울 서대문구 연세로11길 22 지하,"[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더'], ['일', '17:00 - 01:00', '00:00 라스트오더'], ['월', '17:00 - 01:00', '00:00 라스트오더'], ['화', '17:00 - 01:00', '00:00 라스트오더'], ['수', '17:00 - 01:00', '00:00 라스트오더'], ['목', '17:00 - 01:00', '00:00 라스트오더'], ['금', '17:00 - 02:00', '01:00 라스트오더'], ['토', '17:00 - 02:00', '01:00 라스트오더']]",0507-1329-9677
집시포차,"맥주,호프",정보 없음,467,서울 서대문구 연세로7안길 10 2층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['일', '17:00 - 02:00'], ['월', '17:00 - 02:00'], ['화', '17:00 - 02:00'], ['수', '17:00 - 02:00'], ['목', '17:00 - 02:00'], ['금', '17:00 - 03:00'], ['토', '17:00 - 03:00']]",0507-1343-1497
에일크루브루잉 신촌점,"맥주,호프",정보 없음,142,서울 서대문구 연세로11길 34 지하1층. 지상1~2층 에일크루브루잉,"[['영업 중', '22:30에 라스트오더', '22시 30분에 라스트오더'], ['일', '13:00 - 23:00', '22:30 라스트오더'], ['월', '14:00 - 23:00', '22:30 라스트오더'], ['화', '14:00 - 23:00', '22:30 라스트오더'], ['수', '14:00 - 23:00', '22:30 라스트오더'], ['목', '14:00 - 23:00', '22:30 라스트오더'], ['금', '13:00 - 24:00', '23:30 라스트오더'], ['토', '13:00 - 24:00', '23:30 라스트오더']]",0507-1377-8663
찰리주막 신촌점,요리주점,정보 없음,317,서울 서대문구 연세로7안길 10-5,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['일', '18:00 - 02:00'], ['월', '18:00 - 02:00'], ['화', '18:00 - 02:00'], ['수', '18:00 - 02:00'], ['목', '18:00 - 02:00'], ['금', '18:00 - 04:00'], ['토', '18:00 - 04:00']]",02-332-2115
밤말,술집,정보 없음,293,서울 마포구 동교로 220-5 1.5층,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더'], ['일', '14:00 - 24:00', '23:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 02:00', '01:00 라스트오더'], ['수', '17:00 - 02:00', '01:00 라스트오더'], ['목', '17:00 - 02:00', '01:00 라스트오더'], ['금', '17:00 - 02:00', '01:00 라스트오더'], ['토', '17:00 - 02:00', '01:00 라스트오더']]",0507-1313-5446
매거진 스탠딩,"맥주,호프",4.71,794,"서울 서대문구 연세로7길 34-6 1,2층","[['영업 중', '23:30에 라스트오더', '23시 30분에 라스트오더'], ['일', '14:00 - 24:00', '23:30 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '16:00 - 24:00', '23:30 라스트오더'], ['수', '16:00 - 24:00', '23:30 라스트오더'], ['목', '16:00 - 24:00', '23:30 라스트오더'], ['금', '14:00 - 01:00', '00:30 라스트오더'], ['토', '14:00 - 01:00', '00:30 라스트오더'], ['- 매주 월요일 휴무']]",0507-1360-1026
보스포차,"맥주,호프",4.36,382,서울 서대문구 연세로7길 25 2층,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['매일', '16:00 - 03:00']]",0507-1359-5905
